0,2.72427587
0.301029996,2.372912003
0.477121255,2.350248018
0.602059991,2.334453751
0.698970004,2.23299611
0.77815125,2.212187604
0.84509804,2.071882007
0.903089987,2.041392685
0.954242509,2.033423755
1,2.021189299
1.041392685,2.008600172
1.079181246,2
1.113943352,1.959041392
1.146128036,1.944482672
1.176091259,1.939519253
1.204119983,1.924279286
1.230448921,1.903089987
1.255272505,1.897627091
1.278753601,1.892094603
1.301029996,1.880813592
1.322219295,1.86332286
1.342422681,1.86332286
1.361727836,1.86332286
1.380211242,1.857332496
1.397940009,1.84509804
1.414973348,1.826074803
1.431363764,1.806179974
1.447158031,1.799340549
1.462397998,1.792391689
1.477121255,1.792391689
1.491361694,1.77815125
1.505149978,1.763427994
1.51851394,1.763427994
1.531478917,1.763427994
1.544068044,1.755874856
1.556302501,1.748188027
1.568201724,1.73239376
1.579783597,1.72427587
1.591064607,1.72427587
1.602059991,1.72427587
1.612783857,1.707570176
1.62324929,1.698970004
1.633468456,1.698970004
1.643452676,1.698970004
1.653212514,1.681241237
1.662757832,1.681241237
1.672097858,1.681241237
1.681241237,1.681241237
1.69019608,1.672097858
1.698970004,1.672097858
1.707570176,1.662757832
1.716003344,1.662757832
1.72427587,1.662757832
1.73239376,1.662757832
1.740362689,1.662757832
1.748188027,1.653212514
1.755874856,1.653212514
1.763427994,1.653212514
1.770852012,1.643452676
1.77815125,1.643452676
1.785329835,1.633468456
1.792391689,1.633468456
1.799340549,1.62324929
1.806179974,1.62324929
1.812913357,1.612783857
1.819543936,1.612783857
1.826074803,1.602059991
1.832508913,1.602059991
1.838849091,1.602059991
1.84509804,1.602059991
1.851258349,1.591064607
1.857332496,1.591064607
1.86332286,1.591064607
1.86923172,1.591064607
1.875061263,1.579783597
1.880813592,1.579783597
1.886490725,1.568201724
1.892094603,1.568201724
1.897627091,1.568201724
1.903089987,1.568201724
1.908485019,1.556302501
1.913813852,1.556302501
1.919078092,1.556302501
1.924279286,1.544068044
1.929418926,1.544068044
1.934498451,1.544068044
1.939519253,1.544068044
1.944482672,1.544068044
1.949390007,1.544068044
1.954242509,1.544068044
1.959041392,1.544068044
1.963787827,1.544068044
1.968482949,1.544068044
1.973127854,1.544068044
1.977723605,1.531478917
1.982271233,1.531478917
1.986771734,1.531478917
1.991226076,1.531478917
1.995635195,1.531478917
2,1.531478917
2.004321374,1.51851394
2.008600172,1.51851394
2.012837225,1.51851394
2.017033339,1.505149978
2.021189299,1.505149978
2.025305865,1.505149978
